Name,Team,Week,Season,Rec ,Rec_Tgt ,Rec_Yds ,Rec_Y/R ,Rec_TD ,KR_TD ,PR_TD ,FumL ,FanPts,FanPts_HalfPPR,FanPts_PPR
Steve Breaston,ARI ,9,2009,5,N/A ,66,13.2,1,0,0,0,12.6,15.1,17.6
Steve Breaston,ARI ,10,2008,7,N/A ,124,17.7,0,0,0,0,12.4,15.9,19.4
Steve Breaston,ARI ,5,2008,9,N/A ,122,13.6,0,0,0,0,12.2,16.7,21.2
Steve Breaston,ARI ,4,2008,9,N/A ,122,13.6,0,0,0,0,12.2,16.7,21.2
Steve Breaston,KAN,9,2011,7,N/A ,115,16.4,0,0,0,0,11.5,15,18.5
Steve Breaston,ARI ,13,2008,6,N/A ,45,7.5,1,0,0,0,10.5,13.5,16.5
Steve Breaston,ARI,3,2010,4,N/A ,41,10.3,1,0,0,0,10.1,12.1,14.1
Steve Breaston,ARI,10,2010,4,N/A ,98,24.5,0,0,0,0,9.8,11.8,13.8
Steve Breaston,ARI ,3,2009,7,N/A ,94,13.4,0,0,0,0,9.4,12.9,16.4
Steve Breaston,ARI,11,2010,5,N/A ,92,18.4,0,0,0,0,9.2,11.7,14.2
Steve Breaston,KAN,4,2011,4,N/A ,91,22.8,0,0,0,0,9.1,11.1,13.1
Steve Breaston,ARI ,8,2008,9,N/A ,91,10.1,0,0,0,0,9.1,13.6,18.1
Steve Breaston,ARI ,14,2008,7,N/A ,90,12.9,0,0,0,0,9,12.5,16
Steve Breaston,ARI ,12,2008,6,N/A ,86,14.3,0,0,0,0,8.6,11.6,14.6
Steve Breaston,ARI ,2,2009,5,N/A ,83,16.6,0,0,0,0,8.3,10.8,13.3
Steve Breaston,KAN,11,2011,6,N/A ,73,12.2,0,0,0,0,7.3,10.3,13.3
Steve Breaston,ARI ,5,2009,4,N/A ,66,16.5,0,0,0,0,6.6,8.6,10.6
Steve Breaston,KAN,7,2011,5,N/A ,64,12.8,0,0,0,0,6.4,8.9,11.4
Steve Breaston,ARI ,16,2009,4,N/A ,64,16,0,0,0,0,6.4,8.4,10.4
Steve Breaston,ARI,13,2010,3,N/A ,62,20.7,0,0,0,0,6.2,7.7,9.2
Steve Breaston,ARI ,8,2009,6,N/A ,57,9.5,0,0,0,0,5.7,8.7,11.7
Steve Breaston,KAN,3,2011,3,N/A ,55,18.3,0,0,0,0,5.5,7,8.5
Steve Breaston,ARI ,1,2008,3,N/A ,54,18,0,0,0,0,5.4,6.9,8.4
Steve Breaston,KAN,15,2011,4,N/A ,50,12.5,0,0,0,0,5,7,9
Steve Breaston,ARI ,15,2008,4,N/A ,46,11.5,0,0,0,0,4.6,6.6,8.6
Steve Breaston,KAN,14,2011,4,N/A ,44,11,0,0,0,0,4.4,6.4,8.4
Steve Breaston,KAN,12,2011,4,N/A ,44,11,0,0,0,0,4.4,6.4,8.4
Steve Breaston,KAN,8,2011,3,N/A ,42,14,0,0,0,0,4.2,5.7,7.2
Steve Breaston,ARI,15,2010,2,N/A ,42,21,0,0,0,0,4.2,5.2,6.2
Steve Breaston,KAN,16,2011,4,N/A ,41,10.3,0,0,0,0,4.1,6.1,8.1
Steve Breaston,KAN,13,2011,5,N/A ,41,8.2,0,0,0,0,4.1,6.6,9.1
Steve Breaston,ARI ,9,2008,2,N/A ,39,19.5,0,0,0,0,3.9,4.9,5.9
Steve Breaston,KAN,10,2011,4,N/A ,33,8.3,0,0,0,0,3.3,5.3,7.3
Steve Breaston,KAN,1,2012,2,4,30,15,0,0,0,0,3,4,5
Steve Breaston,ARI,9,2010,3,N/A ,28,9.3,0,0,0,0,2.8,4.3,5.8
Steve Breaston,KAN,1,2011,2,N/A ,26,13,0,0,0,0,2.6,3.6,4.6
Steve Breaston,ARI,17,2010,4,N/A ,26,6.5,0,0,0,0,2.6,4.6,6.6
Steve Breaston,ARI ,12,2009,4,N/A ,26,6.5,0,0,0,0,2.6,4.6,6.6
Steve Breaston,ARI ,7,2009,1,N/A ,23,23,0,0,0,0,2.3,2.8,3.3
Steve Breaston,ARI,12,2010,2,N/A ,22,11,0,0,0,0,2.2,3.2,4.2
Steve Breaston,ARI ,15,2009,3,N/A ,38,12.7,0,0,0,1,1.8,3.3,4.8
Steve Breaston,ARI,14,2010,2,N/A ,18,9,0,0,0,0,1.8,2.8,3.8
Steve Breaston,ARI ,2,2008,1,N/A ,18,18,0,0,0,0,1.8,2.3,2.8
Steve Breaston,KAN,9,2012,2,2,17,8.5,0,0,0,0,1.7,2.7,3.7
Steve Breaston,ARI ,17,2009,3,N/A ,16,5.3,0,0,0,0,1.6,3.1,4.6
Steve Breaston,ARI ,14,2009,1,N/A ,15,15,0,0,0,0,1.5,2,2.5
Steve Breaston,ARI ,11,2008,2,N/A ,15,7.5,0,0,0,0,1.5,2.5,3.5
Steve Breaston,KAN,11,2012,1,3,13,13,0,0,0,0,1.3,1.8,2.3
Steve Breaston,KAN,4,2012,1,1,12,12,0,0,0,0,1.2,1.7,2.2
Steve Breaston,ARI,2,2010,3,N/A ,10,3.3,0,0,0,0,1,2.5,4
Steve Breaston,KAN,17,2011,1,N/A ,9,9,0,0,0,0,0.9,1.4,1.9
Steve Breaston,ARI ,13,2009,1,N/A ,8,8,0,0,0,0,0.8,1.3,1.8
Steve Breaston,KAN,2,2011,1,N/A ,7,7,0,0,0,0,0.7,1.2,1.7
Steve Breaston,ARI ,16,2008,1,N/A ,6,6,0,0,0,0,0.6,1.1,1.6
Steve Breaston,KAN,3,2012,1,3,2,2,0,0,0,0,0.2,0.7,1.2
Steve Breaston,KAN,8,2012,0,1,0,N/A ,0,0,0,0,0,0,0
Steve Breaston,KAN,2,2012,0,1,0,N/A ,0,0,0,0,0,0,0
Steve Breaston,ARI,16,2010,0,N/A ,0,0,0,0,0,0,0,0,0
Steve Breaston,ARI ,11,2009,0,N/A ,0,0,0,0,0,0,0,0,0
Steve Breaston,ARI ,3,2008,0,N/A ,0,0,0,0,0,0,0,0,0
Steve Johnson,BUF ,15,2008,2,N/A ,13,6.5,1,0,0,0,7.3,8.3,9.3
Steve Johnson,BUF ,16,2008,1,N/A ,3,3,1,0,0,0,6.3,6.8,7.3
Steve Johnson,BUF ,11,2008,3,N/A ,41,13.7,0,0,0,0,4.1,5.6,7.1
Steve Johnson,BUF ,10,2008,1,N/A ,15,15,0,0,0,0,1.5,2,2.5
Steve Johnson,BUF ,14,2008,1,N/A ,14,14,0,0,0,0,1.4,1.9,2.4
Steve Johnson,BUF ,9,2008,1,N/A ,8,8,0,0,0,0,0.8,1.3,1.8
Steve Johnson,BUF ,10,2009,1,N/A ,5,5,0,0,0,0,0.5,1,1.5
Steve Johnson,BUF ,8,2009,1,N/A ,5,5,0,0,0,0,0.5,1,1.5
Steve Sanders,CLE ,1,2008,1,N/A ,18,18,0,0,0,0,1.8,2.3,2.8
Steve Smith Sr.,BAL,4,2014,7,10,139,19.9,2,0,0,0,25.9,29.4,32.9
Steve Smith Sr.,BAL,1,2014,7,15,118,16.9,1,0,0,0,17.8,21.3,24.8
Steve Smith Sr.,BAL,6,2014,5,6,110,22,1,0,0,0,17,19.5,22
Steve Smith Sr.,BAL,12,2014,4,6,89,22.3,1,0,0,0,14.9,16.9,18.9
Steve Smith Sr.,BAL,14,2014,7,11,70,10,1,0,0,0,13,16.5,20
Steve Smith Sr.,BAL,3,2014,5,7,101,20.2,0,0,0,0,10.1,12.6,15.1
Steve Smith Sr.,BAL,17,2014,8,12,90,11.3,0,0,0,0,9,13,17
Steve Smith Sr.,BAL,2,2014,6,10,71,11.8,0,0,0,0,7.1,10.1,13.1
Steve Smith Sr.,BAL,7,2014,3,5,67,22.3,0,0,0,0,6.7,8.2,9.7
Steve Smith Sr.,BAL,16,2014,5,12,49,9.8,0,0,0,0,4.9,7.4,9.9
Steve Smith Sr.,BAL,15,2014,5,5,37,7.4,0,0,0,0,3.7,6.2,8.7
Steve Smith Sr.,BAL,9,2014,5,8,36,7.2,0,0,0,0,3.6,6.1,8.6
Steve Smith Sr.,BAL,8,2014,3,9,35,11.7,0,0,0,0,3.5,5,6.5
Steve Smith Sr.,BAL,10,2014,3,7,17,5.7,0,0,0,0,1.7,3.2,4.7
Steve Smith Sr.,BAL,5,2014,5,7,34,6.8,0,0,0,1,1.4,3.9,6.4
Steve Smith Sr.,BAL,13,2014,1,4,2,2,0,0,0,0,0.2,0.7,1.2
Steve Smith Sr.,CAR,1,2011,8,N/A ,178,22.3,2,0,0,0,29.8,33.8,37.8
Steve Smith Sr.,CAR ,8,2008,5,N/A ,117,23.4,2,0,0,0,23.7,26.2,28.7
Steve Smith Sr.,CAR ,15,2008,9,N/A ,165,18.3,1,0,0,0,22.5,27,31.5
Steve Smith Sr.,CAR ,15,2009,9,N/A ,157,17.4,1,0,0,0,21.7,26.2,30.7
Steve Smith Sr.,CAR,7,2008,6,N/A ,122,20.3,1,0,0,0,18.2,21.2,24.2
Steve Smith Sr.,CAR,4,2011,8,N/A ,181,22.6,0,0,0,0,18.1,22.1,26.1
Steve Smith Sr.,CAR,13,2012,5,9,120,24,1,0,0,0,18,20.5,23
Steve Smith Sr.,CAR ,14,2008,9,N/A ,117,13,1,0,0,0,17.7,22.2,26.7
Steve Smith Sr.,CAR ,12,2008,8,N/A ,168,21,0,0,0,0,16.8,20.8,24.8
Steve Smith Sr.,CAR,8,2011,7,N/A ,100,14.3,1,0,0,0,16,19.5,23
Steve Smith Sr.,CAR ,5,2008,6,N/A ,96,16,1,0,0,0,15.6,18.6,21.6
Steve Smith Sr.,CAR ,4,2008,6,N/A ,96,16,1,0,0,0,15.6,18.6,21.6
Steve Smith Sr.,CAR ,10,2009,4,N/A ,34,8.5,2,0,0,0,15.4,17.4,19.4
Steve Smith Sr.,CAR ,11,2009,7,N/A ,87,12.4,1,0,0,0,14.7,18.2,21.7
Steve Smith Sr.,CAR,7,2011,7,N/A ,143,20.4,0,0,0,0,14.3,17.8,21.3
Steve Smith Sr.,CAR ,14,2009,2,N/A ,83,41.5,1,0,0,0,14.3,15.3,16.3
Steve Smith Sr.,CAR,15,2011,5,N/A ,82,16.4,1,0,0,0,14.2,16.7,19.2
Steve Smith Sr.,CAR,5,2011,3,N/A ,79,26.3,1,0,0,0,13.9,15.4,16.9
Steve Smith Sr.,CAR,2,2011,6,N/A ,156,26,0,0,0,1,13.6,16.6,19.6
Steve Smith Sr.,CAR,1,2010,5,N/A ,75,15,1,0,0,0,13.5,16,18.5
Steve Smith Sr.,CAR ,17,2008,5,N/A ,134,26.8,0,0,0,0,13.4,15.9,18.4
Steve Smith Sr.,CAR ,2,2009,8,N/A ,131,16.4,0,0,0,0,13.1,17.1,21.1
Steve Smith Sr.,CAR,7,2013,5,6,69,13.8,1,0,0,0,12.9,15.4,17.9
Steve Smith Sr.,CAR,2,2010,3,N/A ,66,22,1,0,0,0,12.6,14.1,15.6
Steve Smith Sr.,CAR,17,2011,6,N/A ,86,14.3,1,0,0,1,12.6,15.6,18.6
Steve Smith Sr.,CAR,14,2011,6,N/A ,125,20.8,0,0,0,0,12.5,15.5,18.5
Steve Smith Sr.,CAR ,16,2009,5,N/A ,60,12,1,0,0,0,12,14.5,17
Steve Smith Sr.,CAR,8,2012,7,16,118,16.9,0,0,0,0,11.8,15.3,18.8
Steve Smith Sr.,CAR,15,2012,6,9,57,9.5,1,0,0,0,11.7,14.7,17.7
Steve Smith Sr.,CAR ,8,2009,3,N/A ,56,18.7,1,0,0,0,11.6,13.1,14.6
Steve Smith Sr.,CAR ,6,2008,6,N/A ,112,18.7,0,0,0,0,11.2,14.2,17.2
Steve Smith Sr.,CAR,1,2013,6,8,51,8.5,1,0,0,0,11.1,14.1,17.1
Steve Smith Sr.,CAR,14,2013,6,8,49,8.2,1,0,0,0,10.9,13.9,16.9
Steve Smith Sr.,CAR,14,2012,7,12,109,15.6,0,0,0,0,10.9,14.4,17.9
Steve Smith Sr.,CAR,1,2012,7,11,106,15.1,0,0,0,0,10.6,14.1,17.6
Steve Smith Sr.,CAR,16,2012,4,8,45,11.3,1,0,0,0,10.5,12.5,14.5
Steve Smith Sr.,CAR ,13,2008,4,N/A ,105,26.3,0,0,0,0,10.5,12.5,14.5
Steve Smith Sr.,CAR,2,2012,3,4,104,34.7,0,0,0,0,10.4,11.9,13.4
Steve Smith Sr.,CAR,9,2012,3,7,41,13.7,1,0,0,0,10.1,11.6,13.1
Steve Smith Sr.,CAR,11,2011,5,N/A ,41,8.2,1,0,0,0,10.1,12.6,15.1
Steve Smith Sr.,CAR ,7,2009,6,N/A ,99,16.5,0,0,0,0,9.9,12.9,15.9
Steve Smith Sr.,CAR,3,2012,4,4,86,21.5,0,0,0,0,8.6,10.6,12.6
Steve Smith Sr.,CAR,7,2012,7,9,83,11.9,0,0,0,0,8.3,11.8,15.3
Steve Smith Sr.,CAR,6,2013,5,7,21,4.2,1,0,0,0,8.1,10.6,13.1
Steve Smith Sr.,CAR ,13,2009,3,N/A ,78,26,0,0,0,0,7.8,9.3,10.8
Steve Smith Sr.,CAR,17,2012,3,9,73,24.3,0,0,0,0,7.3,8.8,10.3
Steve Smith Sr.,CAR ,3,2008,4,N/A ,70,17.5,0,0,0,0,7,9,11
Steve Smith Sr.,CAR,12,2013,5,8,69,13.8,0,0,0,0,6.9,9.4,11.9
Steve Smith Sr.,CAR,12,2011,3,N/A ,68,22.7,0,0,0,0,6.8,8.3,9.8
Steve Smith Sr.,CAR,6,2011,5,N/A ,66,13.2,0,0,0,0,6.6,9.1,11.6
Steve Smith Sr.,CAR,8,2010,9,N/A ,85,9.4,0,0,0,1,6.5,11,15.5
Steve Smith Sr.,CAR ,5,2009,5,N/A ,65,13,0,0,0,0,6.5,9,11.5
Steve Smith Sr.,CAR ,9,2009,4,N/A ,64,16,0,0,0,0,6.4,8.4,10.4
Steve Smith Sr.,CAR,10,2013,6,11,63,10.5,0,0,0,0,6.3,9.3,12.3
Steve Smith Sr.,CAR,11,2013,4,6,62,15.5,0,0,0,0,6.2,8.2,10.2
Steve Smith Sr.,CAR,11,2012,5,7,61,12.2,0,0,0,0,6.1,8.6,11.1
Steve Smith Sr.,CAR,5,2013,4,10,60,15,0,0,0,0,6,8,10
Steve Smith Sr.,CAR,12,2012,4,7,60,15,0,0,0,0,6,8,10
Steve Smith Sr.,CAR,13,2010,3,N/A ,54,18,0,0,0,0,5.4,6.9,8.4
Steve Smith Sr.,CAR,9,2013,4,10,52,13,0,0,0,0,5.2,7.2,9.2
Steve Smith Sr.,CAR,2,2013,5,11,52,10.4,0,0,0,0,5.2,7.7,10.2
Steve Smith Sr.,CAR,13,2013,3,4,51,17,0,0,0,0,5.1,6.6,8.1
Steve Smith Sr.,CAR,10,2010,3,N/A ,47,15.7,0,0,0,0,4.7,6.2,7.7
Steve Smith Sr.,CAR ,16,2008,3,N/A ,47,15.7,0,0,0,0,4.7,6.2,7.7
Steve Smith Sr.,CAR,11,2010,4,N/A ,46,11.5,0,0,0,0,4.6,6.6,8.6
Steve Smith Sr.,CAR,16,2013,1,2,44,44,0,0,0,0,4.4,4.9,5.4
Steve Smith Sr.,CAR ,11,2008,6,N/A ,63,10.5,0,0,0,1,4.3,7.3,10.3
Steve Smith Sr.,CAR,8,2013,4,7,42,10.5,0,0,0,0,4.2,6.2,8.2
Steve Smith Sr.,CAR,3,2013,3,7,40,13.3,0,0,0,0,4,5.5,7
Steve Smith Sr.,CAR,5,2012,4,13,40,10,0,0,0,0,4,6,8
Steve Smith Sr.,CAR ,3,2009,4,N/A ,38,9.5,0,0,0,0,3.8,5.8,7.8
Steve Smith Sr.,CAR,10,2011,5,N/A ,33,6.6,0,0,0,0,3.3,5.8,8.3
Steve Smith Sr.,CAR,12,2010,2,N/A ,33,16.5,0,0,0,0,3.3,4.3,5.3
Steve Smith Sr.,CAR,4,2012,3,6,52,17.3,0,0,0,1,3.2,4.7,6.2
Steve Smith Sr.,CAR,13,2011,2,N/A ,32,16,0,0,0,0,3.2,4.2,5.2
Steve Smith Sr.,CAR,7,2010,4,N/A ,50,12.5,0,0,0,1,3,5,7
Steve Smith Sr.,CAR,15,2010,2,N/A ,22,11,0,0,0,0,2.2,3.2,4.2
Steve Smith Sr.,CAR,3,2010,3,N/A ,22,7.3,0,0,0,0,2.2,3.7,5.2
Steve Smith Sr.,CAR ,1,2009,3,N/A ,21,7,0,0,0,0,2.1,3.6,5.1
Steve Smith Sr.,CAR,15,2013,3,5,20,6.7,0,0,0,0,2,3.5,5
Steve Smith Sr.,CAR,10,2012,1,7,19,19,0,0,0,0,1.9,2.4,2.9
Steve Smith Sr.,CAR,16,2010,3,N/A ,17,5.7,0,0,0,0,1.7,3.2,4.7
Steve Smith Sr.,CAR,14,2010,2,N/A ,17,8.5,0,0,0,0,1.7,2.7,3.7
Steve Smith Sr.,CAR,3,2011,2,N/A ,15,7.5,0,0,0,0,1.5,2.5,3.5
Steve Smith Sr.,CAR,4,2010,2,N/A ,11,5.5,0,0,0,0,1.1,2.1,3.1
Steve Smith Sr.,CAR,16,2011,1,N/A ,9,9,0,0,0,0,0.9,1.4,1.9
Steve Smith Sr.,CAR,9,2010,1,N/A ,9,9,0,0,0,0,0.9,1.4,1.9
Steve Smith Sr.,CAR ,10,2008,1,N/A ,9,9,0,0,0,0,0.9,1.4,1.9
Steve Smith Sr.,CAR ,12,2009,1,N/A ,5,5,0,0,0,0,0.5,1,1.5
Steve Smith Sr.,CAR ,6,2009,1,N/A ,4,4,0,0,0,0,0.4,0.9,1.4
Steve Smith,NYG ,4,2009,11,N/A ,134,12.2,2,0,0,0,25.4,30.9,36.4
Steve Smith,NYG ,2,2009,10,N/A ,134,13.4,1,0,0,0,19.4,24.4,29.4
Steve Smith,NYG,7,2010,9,N/A ,101,11.2,1,0,0,0,16.1,20.6,25.1
Steve Smith,NYG,5,2010,6,N/A ,89,14.8,1,0,0,0,14.9,17.9,20.9
Steve Smith,NYG ,16,2009,7,N/A ,70,10,1,0,0,0,13,16.5,20
Steve Smith,NYG ,3,2009,7,N/A ,63,9,1,0,0,0,12.3,15.8,19.3
Steve Smith,NYG ,9,2009,8,N/A ,57,7.1,1,0,0,0,11.7,15.7,19.7
Steve Smith,NYG ,13,2009,6,N/A ,110,18.3,0,0,0,0,11,14,17
Steve Smith,NYG,9,2010,4,N/A ,46,11.5,1,0,0,0,10.6,12.6,14.6
Steve Smith,NYG,3,2010,9,N/A ,103,11.4,0,0,0,0,10.3,14.8,19.3
Steve Smith,NYG ,15,2009,5,N/A ,40,8,1,0,0,0,10,12.5,15
Steve Smith,NYG ,6,2008,9,N/A ,94,10.4,0,0,0,0,9.4,13.9,18.4
Steve Smith,NYG ,9,2008,5,N/A ,29,5.8,1,0,0,0,8.9,11.4,13.9
Steve Smith,NYG ,1,2009,6,N/A ,80,13.3,0,0,0,0,8,11,14
Steve Smith,NYG ,11,2009,4,N/A ,79,19.8,0,0,0,0,7.9,9.9,11.9
Steve Smith,PHI,11,2011,1,N/A ,14,14,1,0,0,0,7.4,7.9,8.4
Steve Smith,NYG ,14,2009,7,N/A ,74,10.6,0,0,0,0,7.4,10.9,14.4
Steve Smith,NYG ,12,2009,7,N/A ,71,10.1,0,0,0,0,7.1,10.6,14.1
Steve Smith,NYG,6,2010,6,N/A ,70,11.7,0,0,0,0,7,10,13
Steve Smith,NYG ,5,2009,3,N/A ,70,23.3,0,0,0,0,7,8.5,10
Steve Smith,NYG ,7,2009,4,N/A ,69,17.3,0,0,0,0,6.9,8.9,10.9
Steve Smith,NYG ,8,2009,8,N/A ,68,8.5,0,0,0,0,6.8,10.8,14.8
Steve Smith,NYG ,3,2008,7,N/A ,60,8.6,0,0,0,0,6,9.5,13
Steve Smith,NYG ,15,2008,5,N/A ,59,11.8,0,0,0,0,5.9,8.4,10.9
Steve Smith,NYG ,17,2009,10,N/A ,57,5.7,0,0,0,0,5.7,10.7,15.7
Steve Smith,PHI,10,2011,5,N/A ,47,9.4,0,0,0,0,4.7,7.2,9.7
Steve Smith,NYG ,14,2008,4,N/A ,47,11.8,0,0,0,0,4.7,6.7,8.7
Steve Smith,NYG ,12,2008,4,N/A ,45,11.3,0,0,0,0,4.5,6.5,8.5
Steve Smith,NYG ,8,2008,3,N/A ,45,15,0,0,0,0,4.5,6,7.5
Steve Smith,NYG ,6,2009,4,N/A ,44,11,0,0,0,0,4.4,6.4,8.4
Steve Smith,NYG,1,2010,5,N/A ,43,8.6,0,0,0,0,4.3,6.8,9.3
Steve Smith,STL,2,2012,3,5,39,13,0,0,0,0,3.9,5.4,6.9
Steve Smith,NYG,7,2008,4,N/A ,39,9.8,0,0,0,0,3.9,5.9,7.9
Steve Smith,NYG,2,2010,4,N/A ,35,8.8,0,0,0,0,3.5,5.5,7.5
Steve Smith,NYG,4,2010,4,N/A ,30,7.5,0,0,0,0,3,5,7
Steve Smith,PHI,2,2011,2,N/A ,29,14.5,0,0,0,0,2.9,3.9,4.9
Steve Smith,PHI,3,2011,2,N/A ,27,13.5,0,0,0,0,2.7,3.7,4.7
Steve Smith,STL,7,2012,4,6,26,6.5,0,0,0,0,2.6,4.6,6.6
Steve Smith,NYG ,16,2008,3,N/A ,24,8,0,0,0,0,2.4,3.9,5.4
Steve Smith,NYG ,13,2008,2,N/A ,22,11,0,0,0,0,2.2,3.2,4.2
Steve Smith,NYG ,17,2008,2,N/A ,20,10,0,0,0,0,2,3,4
Steve Smith,NYG ,2,2008,2,N/A ,19,9.5,0,0,0,0,1.9,2.9,3.9
Steve Smith,STL,6,2012,2,2,18,9,0,0,0,0,1.8,2.8,3.8
Steve Smith,NYG ,11,2008,2,N/A ,17,8.5,0,0,0,0,1.7,2.7,3.7
Steve Smith,STL,1,2012,1,3,16,16,0,0,0,0,1.6,2.1,2.6
Steve Smith,STL,3,2012,1,3,15,15,0,0,0,0,1.5,2,2.5
Steve Smith,NYG ,1,2008,2,N/A ,15,7.5,0,0,0,0,1.5,2.5,3.5
Steve Smith,NYG,14,2010,1,N/A ,12,12,0,0,0,0,1.2,1.7,2.2
Steve Smith,NYG ,10,2008,1,N/A ,12,12,0,0,0,0,1.2,1.7,2.2
Steve Smith,STL,10,2012,2,2,11,5.5,0,0,0,0,1.1,2.1,3.1
Steve Smith,PHI,6,2011,1,N/A ,7,7,0,0,0,0,0.7,1.2,1.7
Steve Smith,STL,13,2012,1,2,6,6,0,0,0,0,0.6,1.1,1.6
Steve Smith,STL,14,2012,0,1,0,N/A ,0,0,0,0,0,0,0
Steve Smith,STL,8,2012,0,1,0,N/A ,0,0,0,0,0,0,0
Stevie Johnson,SFO,7,2014,5,7,79,15.8,1,0,0,0,13.9,16.4,18.9
Stevie Johnson,SFO,3,2014,9,9,103,11.4,0,0,0,0,10.3,14.8,19.3
Stevie Johnson,SFO,4,2014,1,2,12,12,1,0,0,0,7.2,7.7,8.2
Stevie Johnson,SFO,5,2014,1,2,9,9,1,0,0,0,6.9,7.4,7.9
Stevie Johnson,SFO,6,2014,5,6,53,10.6,0,0,0,0,5.3,7.8,10.3
Stevie Johnson,SFO,10,2014,3,3,43,14.3,0,0,0,0,4.3,5.8,7.3
Stevie Johnson,SFO,9,2014,3,5,41,13.7,0,0,0,0,4.1,5.6,7.1
Stevie Johnson,SFO,1,2014,2,2,33,16.5,0,0,0,0,3.3,4.3,5.3
Stevie Johnson,SFO,13,2014,3,6,28,9.3,0,0,0,0,2.8,4.3,5.8
Stevie Johnson,SFO,2,2014,2,4,26,13,0,0,0,0,2.6,3.6,4.6
Stevie Johnson,SFO,11,2014,1,1,8,8,0,0,0,0,0.8,1.3,1.8
Stevie Johnson,SFO,14,2014,0,2,0,N/A ,0,0,0,0,0,0,0
Stevie Johnson,SFO,12,2014,0,1,0,N/A ,0,0,0,0,0,0,0
Stevie Johnson,BUF,11,2010,8,N/A ,137,17.1,3,0,0,0,31.7,35.7,39.7
Stevie Johnson,BUF,7,2010,8,N/A ,158,19.8,1,0,0,0,21.8,25.8,29.8
Stevie Johnson,BUF,15,2012,8,12,115,14.4,1,0,0,0,17.5,21.5,25.5
Stevie Johnson,BUF,2,2013,8,10,111,13.9,1,0,0,0,17.1,21.1,25.1
Stevie Johnson,BUF,5,2010,5,N/A ,46,9.2,2,0,0,0,16.6,19.1,21.6
Stevie Johnson,BUF,2,2011,8,N/A ,96,12,1,0,0,0,15.6,19.6,23.6
Stevie Johnson,BUF,3,2011,8,N/A ,94,11.8,1,0,0,0,15.4,19.4,23.4
Stevie Johnson,BUF,9,2010,11,N/A ,145,13.2,0,0,0,0,14.5,20,25.5
Stevie Johnson,BUF,12,2011,8,N/A ,75,9.4,1,0,0,0,13.5,17.5,21.5
Stevie Johnson,BUF,8,2013,7,11,72,10.3,1,0,0,0,13.2,16.7,20.2
Stevie Johnson,BUF,7,2012,5,7,71,14.2,1,0,0,0,13.1,15.6,18.1
Stevie Johnson,BUF,15,2010,6,N/A ,69,11.5,1,0,0,0,12.9,15.9,18.9
Stevie Johnson,BUF,1,2011,4,N/A ,66,16.5,1,0,0,0,12.6,14.6,16.6
Stevie Johnson,BUF,3,2010,3,N/A ,66,22,1,0,0,0,12.6,14.1,15.6
Stevie Johnson,BUF,3,2012,7,11,61,8.7,1,0,0,0,12.1,15.6,19.1
Stevie Johnson,BUF,2,2012,2,5,56,28,1,0,0,0,11.6,12.6,13.6
Stevie Johnson,BUF,14,2011,4,N/A ,116,29,0,0,0,0,11.6,13.6,15.6
Stevie Johnson,BUF,1,2012,4,10,55,13.8,1,0,0,0,11.5,13.5,15.5
Stevie Johnson,BUF,13,2011,5,N/A ,52,10.4,1,0,0,0,11.2,13.7,16.2
Stevie Johnson,BUF,17,2012,6,9,111,18.5,0,0,0,0,11.1,14.1,17.1
Stevie Johnson,BUF,12,2012,6,15,106,17.7,0,0,0,0,10.6,13.6,16.6
Stevie Johnson,BUF,17,2011,4,N/A ,40,10,1,0,0,0,10,12,14
Stevie Johnson,BUF,1,2013,3,6,39,13,1,0,0,0,9.9,11.4,12.9
Stevie Johnson,BUF,6,2011,5,N/A ,39,7.8,1,0,0,0,9.9,12.4,14.9
Stevie Johnson,BUF,8,2010,5,N/A ,37,7.4,1,0,0,0,9.7,12.2,14.7
Stevie Johnson,BUF,16,2011,4,N/A ,92,23,0,0,0,0,9.2,11.2,13.2
Stevie Johnson,BUF,4,2010,3,N/A ,31,10.3,1,0,0,0,9.1,10.6,12.1
Stevie Johnson,BUF,3,2013,6,13,86,14.3,0,0,0,0,8.6,11.6,14.6
Stevie Johnson,BUF,10,2012,6,9,86,14.3,0,0,0,0,8.6,11.6,14.6
Stevie Johnson,BUF,9,2011,3,N/A ,84,28,0,0,0,0,8.4,9.9,11.4
Stevie Johnson,BUF,6,2012,6,11,82,13.7,0,0,0,0,8.2,11.2,14.2
Stevie Johnson,BUF,15,2011,5,N/A ,82,16.4,0,0,0,0,8.2,10.7,13.2
Stevie Johnson,BUF,11,2012,6,9,79,13.2,0,0,0,0,7.9,10.9,13.9
Stevie Johnson,BUF,13,2012,2,5,18,9,1,0,0,0,7.8,8.8,9.8
Stevie Johnson,BUF,14,2012,6,8,71,11.8,0,0,0,0,7.1,10.1,13.1
Stevie Johnson,BUF,12,2010,7,N/A ,68,9.7,0,0,0,0,6.8,10.3,13.8
Stevie Johnson,BUF,14,2013,5,11,67,13.4,0,0,0,0,6.7,9.2,11.7
Stevie Johnson,BUF,7,2013,6,13,61,10.2,0,0,0,0,6.1,9.1,12.1
Stevie Johnson,BUF,4,2011,4,N/A ,58,14.5,0,0,0,0,5.8,7.8,9.8
Stevie Johnson,BUF,16,2010,5,N/A ,58,11.6,0,0,0,0,5.8,8.3,10.8
Stevie Johnson,BUF,8,2011,6,N/A ,57,9.5,0,0,0,0,5.7,8.7,11.7
